,date,activity,gender,number,x_axis,y_axis,z_axis
1531,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1532,2011-03-24-13-17-42,eat_meat,f,1,35.0,33.0,52.0
1533,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1534,2011-03-24-13-17-42,eat_meat,f,1,33.0,33.0,53.0
1535,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,53.0
1536,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1537,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0
1538,2011-03-24-13-17-42,eat_meat,f,1,33.0,33.0,54.0
1539,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1540,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1541,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0
1542,2011-03-24-13-17-42,eat_meat,f,1,33.0,32.0,52.0
1543,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0
1544,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0
1545,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1546,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0
1547,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1548,2011-03-24-13-17-42,eat_meat,f,1,33.0,33.0,52.0
1549,2011-03-24-13-17-42,eat_meat,f,1,32.0,33.0,53.0
1550,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,53.0
1551,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0
1552,2011-03-24-13-17-42,eat_meat,f,1,32.0,34.0,53.0
1553,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1554,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1555,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0
1556,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,53.0
1557,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,53.0
1558,2011-03-24-13-17-42,eat_meat,f,1,33.0,33.0,53.0
1559,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0
1560,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0
1561,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0
1562,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,53.0
1563,2011-03-24-13-17-42,eat_meat,f,1,33.0,33.0,52.0
1564,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0
1565,2011-03-24-13-17-42,eat_meat,f,1,35.0,33.0,53.0
1566,2011-03-24-13-17-42,eat_meat,f,1,32.0,34.0,52.0
1567,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1568,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0
1569,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1570,2011-03-24-13-17-42,eat_meat,f,1,33.0,33.0,53.0
1571,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,52.0
1572,2011-03-24-13-17-42,eat_meat,f,1,35.0,33.0,53.0
1573,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1574,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,52.0
1575,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0
1576,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0
1577,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,53.0
1578,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1579,2011-03-24-13-17-42,eat_meat,f,1,33.0,33.0,54.0
1580,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,52.0
1581,2011-03-24-13-17-42,eat_meat,f,1,32.0,34.0,54.0
1582,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1583,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0
1584,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,52.0
1585,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0
1586,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0
1587,2011-03-24-13-17-42,eat_meat,f,1,35.0,34.0,53.0
1588,2011-03-24-13-17-42,eat_meat,f,1,35.0,34.0,53.0
1589,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,53.0
1590,2011-03-24-13-17-42,eat_meat,f,1,35.0,34.0,52.0
1591,2011-03-24-13-17-42,eat_meat,f,1,35.0,34.0,53.0
1592,2011-03-24-13-17-42,eat_meat,f,1,33.0,33.0,54.0
1593,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1594,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0
1595,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,53.0
1596,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,52.0
1597,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1598,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1599,2011-03-24-13-17-42,eat_meat,f,1,35.0,33.0,54.0
1600,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1601,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1602,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1603,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1604,2011-03-24-13-17-42,eat_meat,f,1,35.0,34.0,52.0
1605,2011-03-24-13-17-42,eat_meat,f,1,32.0,34.0,53.0
1606,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1607,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0
1608,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,53.0
1609,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,53.0
1610,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,52.0
1611,2011-03-24-13-17-42,eat_meat,f,1,35.0,34.0,52.0
1612,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,54.0
1613,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1614,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0
1615,2011-03-24-13-17-42,eat_meat,f,1,32.0,35.0,53.0
1616,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0
1617,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1618,2011-03-24-13-17-42,eat_meat,f,1,35.0,34.0,53.0
1619,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,53.0
1620,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,54.0
1621,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1622,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1623,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1624,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0
1625,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0
1626,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1627,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,52.0
1628,2011-03-24-13-17-42,eat_meat,f,1,35.0,34.0,53.0
1629,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0
1630,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0
1631,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1632,2011-03-24-13-17-42,eat_meat,f,1,35.0,34.0,53.0
1633,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1634,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1635,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,52.0
1636,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1637,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,53.0
1638,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1639,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1640,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0
1641,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,52.0
1642,2011-03-24-13-17-42,eat_meat,f,1,32.0,33.0,53.0
1643,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,52.0
1644,2011-03-24-13-17-42,eat_meat,f,1,35.0,33.0,53.0
1645,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,53.0
1646,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1647,2011-03-24-13-17-42,eat_meat,f,1,35.0,33.0,54.0
1648,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1649,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,52.0
1650,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1651,2011-03-24-13-17-42,eat_meat,f,1,33.0,33.0,53.0
1652,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,52.0
1653,2011-03-24-13-17-42,eat_meat,f,1,33.0,33.0,53.0
1654,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1655,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1656,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0
1657,2011-03-24-13-17-42,eat_meat,f,1,34.0,32.0,53.0
1658,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0
1659,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0
1660,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0
1661,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0
1662,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1663,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,54.0
1664,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0
1665,2011-03-24-13-17-42,eat_meat,f,1,32.0,34.0,53.0
1666,2011-03-24-13-17-42,eat_meat,f,1,32.0,33.0,52.0
1667,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0
1668,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,52.0
1669,2011-03-24-13-17-42,eat_meat,f,1,33.0,32.0,52.0
1670,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,53.0
1671,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1672,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,52.0
1673,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1674,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1675,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0
1676,2011-03-24-13-17-42,eat_meat,f,1,33.0,33.0,53.0
1677,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,53.0
1678,2011-03-24-13-17-42,eat_meat,f,1,35.0,33.0,53.0
1679,2011-03-24-13-17-42,eat_meat,f,1,35.0,34.0,53.0
1680,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,52.0
1681,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,52.0
1682,2011-03-24-13-17-42,eat_meat,f,1,33.0,32.0,54.0
1683,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,54.0
1684,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0
1685,2011-03-24-13-17-42,eat_meat,f,1,35.0,34.0,54.0
1686,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,54.0
1687,2011-03-24-13-17-42,eat_meat,f,1,36.0,35.0,54.0
1688,2011-03-24-13-17-42,eat_meat,f,1,35.0,35.0,53.0
1689,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,51.0
1690,2011-03-24-13-17-42,eat_meat,f,1,35.0,34.0,52.0
1691,2011-03-24-13-17-42,eat_meat,f,1,35.0,33.0,52.0
1692,2011-03-24-13-17-42,eat_meat,f,1,35.0,33.0,51.0
1693,2011-03-24-13-17-42,eat_meat,f,1,35.0,34.0,51.0
1694,2011-03-24-13-17-42,eat_meat,f,1,35.0,33.0,51.0
1695,2011-03-24-13-17-42,eat_meat,f,1,32.0,33.0,51.0
1696,2011-03-24-13-17-42,eat_meat,f,1,31.0,32.0,53.0
1697,2011-03-24-13-17-42,eat_meat,f,1,32.0,31.0,52.0
1698,2011-03-24-13-17-42,eat_meat,f,1,30.0,32.0,51.0
1699,2011-03-24-13-17-42,eat_meat,f,1,31.0,31.0,53.0
1700,2011-03-24-13-17-42,eat_meat,f,1,31.0,32.0,53.0
1701,2011-03-24-13-17-42,eat_meat,f,1,31.0,30.0,54.0
1702,2011-03-24-13-17-42,eat_meat,f,1,33.0,32.0,54.0
1703,2011-03-24-13-17-42,eat_meat,f,1,31.0,32.0,53.0
1704,2011-03-24-13-17-42,eat_meat,f,1,32.0,33.0,54.0
1705,2011-03-24-13-17-42,eat_meat,f,1,32.0,34.0,53.0
1706,2011-03-24-13-17-42,eat_meat,f,1,32.0,33.0,53.0
1707,2011-03-24-13-17-42,eat_meat,f,1,34.0,32.0,53.0
1708,2011-03-24-13-17-42,eat_meat,f,1,35.0,32.0,51.0
1709,2011-03-24-13-17-42,eat_meat,f,1,35.0,33.0,51.0
1710,2011-03-24-13-17-42,eat_meat,f,1,34.0,32.0,53.0
1711,2011-03-24-13-17-42,eat_meat,f,1,35.0,30.0,54.0
1712,2011-03-24-13-17-42,eat_meat,f,1,37.0,27.0,54.0
1713,2011-03-24-13-17-42,eat_meat,f,1,38.0,27.0,53.0
1714,2011-03-24-13-17-42,eat_meat,f,1,38.0,29.0,53.0
1715,2011-03-24-13-17-42,eat_meat,f,1,40.0,28.0,54.0
1716,2011-03-24-13-17-42,eat_meat,f,1,38.0,27.0,52.0
1717,2011-03-24-13-17-42,eat_meat,f,1,37.0,26.0,51.0
1718,2011-03-24-13-17-42,eat_meat,f,1,38.0,25.0,51.0
1719,2011-03-24-13-17-42,eat_meat,f,1,37.0,24.0,49.0
1720,2011-03-24-13-17-42,eat_meat,f,1,38.0,23.0,49.0
1721,2011-03-24-13-17-42,eat_meat,f,1,38.0,22.0,48.0
1722,2011-03-24-13-17-42,eat_meat,f,1,38.0,22.0,49.0
1723,2011-03-24-13-17-42,eat_meat,f,1,36.0,22.0,47.0
1724,2011-03-24-13-17-42,eat_meat,f,1,37.0,20.0,48.0
1725,2011-03-24-13-17-42,eat_meat,f,1,36.0,21.0,48.0
1726,2011-03-24-13-17-42,eat_meat,f,1,37.0,22.0,49.0
1727,2011-03-24-13-17-42,eat_meat,f,1,37.0,21.0,48.0
1728,2011-03-24-13-17-42,eat_meat,f,1,35.0,21.0,48.0
1729,2011-03-24-13-17-42,eat_meat,f,1,36.0,20.0,50.0
1730,2011-03-24-13-17-42,eat_meat,f,1,36.0,20.0,49.0
1731,2011-03-24-13-17-42,eat_meat,f,1,36.0,22.0,47.0
1732,2011-03-24-13-17-42,eat_meat,f,1,37.0,21.0,48.0
1733,2011-03-24-13-17-42,eat_meat,f,1,36.0,21.0,49.0
1734,2011-03-24-13-17-42,eat_meat,f,1,36.0,20.0,49.0
1735,2011-03-24-13-17-42,eat_meat,f,1,37.0,18.0,48.0
1736,2011-03-24-13-17-42,eat_meat,f,1,36.0,21.0,49.0
1737,2011-03-24-13-17-42,eat_meat,f,1,33.0,16.0,51.0
1738,2011-03-24-13-17-42,eat_meat,f,1,36.0,18.0,47.0
1739,2011-03-24-13-17-42,eat_meat,f,1,34.0,19.0,47.0
1740,2011-03-24-13-17-42,eat_meat,f,1,34.0,19.0,46.0
1741,2011-03-24-13-17-42,eat_meat,f,1,34.0,17.0,45.0
1742,2011-03-24-13-17-42,eat_meat,f,1,34.0,16.0,44.0
1743,2011-03-24-13-17-42,eat_meat,f,1,34.0,17.0,44.0
1744,2011-03-24-13-17-42,eat_meat,f,1,33.0,15.0,45.0
1745,2011-03-24-13-17-42,eat_meat,f,1,33.0,15.0,44.0
1746,2011-03-24-13-17-42,eat_meat,f,1,34.0,16.0,45.0
1747,2011-03-24-13-17-42,eat_meat,f,1,35.0,15.0,45.0
1748,2011-03-24-13-17-42,eat_meat,f,1,36.0,16.0,45.0
1749,2011-03-24-13-17-42,eat_meat,f,1,35.0,17.0,45.0
1750,2011-03-24-13-17-42,eat_meat,f,1,34.0,16.0,44.0
1751,2011-03-24-13-17-42,eat_meat,f,1,33.0,17.0,45.0
1752,2011-03-24-13-17-42,eat_meat,f,1,33.0,16.0,43.0
1753,2011-03-24-13-17-42,eat_meat,f,1,33.0,16.0,45.0
1754,2011-03-24-13-17-42,eat_meat,f,1,32.0,18.0,48.0
1755,2011-03-24-13-17-42,eat_meat,f,1,35.0,18.0,49.0
1756,2011-03-24-13-17-42,eat_meat,f,1,35.0,18.0,50.0
1757,2011-03-24-13-17-42,eat_meat,f,1,37.0,21.0,49.0
1758,2011-03-24-13-17-42,eat_meat,f,1,36.0,20.0,48.0
1759,2011-03-24-13-17-42,eat_meat,f,1,39.0,20.0,49.0
1760,2011-03-24-13-17-42,eat_meat,f,1,40.0,19.0,48.0
1761,2011-03-24-13-17-42,eat_meat,f,1,37.0,23.0,48.0
1762,2011-03-24-13-17-42,eat_meat,f,1,37.0,21.0,49.0
1763,2011-03-24-13-17-42,eat_meat,f,1,37.0,21.0,48.0
1764,2011-03-24-13-17-42,eat_meat,f,1,38.0,21.0,46.0
1765,2011-03-24-13-17-42,eat_meat,f,1,37.0,19.0,47.0
1766,2011-03-24-13-17-42,eat_meat,f,1,34.0,20.0,46.0
1767,2011-03-24-13-17-42,eat_meat,f,1,36.0,22.0,47.0
1768,2011-03-24-13-17-42,eat_meat,f,1,35.0,27.0,49.0
1769,2011-03-24-13-17-42,eat_meat,f,1,34.0,31.0,53.0
1770,2011-03-24-13-17-42,eat_meat,f,1,33.0,29.0,53.0
1771,2011-03-24-13-17-42,eat_meat,f,1,34.0,29.0,52.0
1772,2011-03-24-13-17-42,eat_meat,f,1,32.0,32.0,54.0
1773,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,56.0
1774,2011-03-24-13-17-42,eat_meat,f,1,36.0,32.0,56.0
1775,2011-03-24-13-17-42,eat_meat,f,1,36.0,31.0,54.0
1776,2011-03-24-13-17-42,eat_meat,f,1,36.0,32.0,54.0
1777,2011-03-24-13-17-42,eat_meat,f,1,37.0,29.0,54.0
1778,2011-03-24-13-17-42,eat_meat,f,1,38.0,28.0,53.0
1779,2011-03-24-13-17-42,eat_meat,f,1,37.0,25.0,50.0
1780,2011-03-24-13-17-42,eat_meat,f,1,37.0,26.0,52.0
1781,2011-03-24-13-17-42,eat_meat,f,1,38.0,25.0,51.0
1782,2011-03-24-13-17-42,eat_meat,f,1,37.0,26.0,49.0
1783,2011-03-24-13-17-42,eat_meat,f,1,37.0,24.0,50.0
1784,2011-03-24-13-17-42,eat_meat,f,1,36.0,24.0,50.0
1785,2011-03-24-13-17-42,eat_meat,f,1,37.0,25.0,51.0
1786,2011-03-24-13-17-42,eat_meat,f,1,37.0,22.0,50.0
1787,2011-03-24-13-17-42,eat_meat,f,1,37.0,23.0,49.0
1788,2011-03-24-13-17-42,eat_meat,f,1,35.0,23.0,49.0
1789,2011-03-24-13-17-42,eat_meat,f,1,36.0,21.0,50.0
1790,2011-03-24-13-17-42,eat_meat,f,1,36.0,21.0,48.0
1791,2011-03-24-13-17-42,eat_meat,f,1,35.0,20.0,48.0
1792,2011-03-24-13-17-42,eat_meat,f,1,36.0,22.0,46.0
1793,2011-03-24-13-17-42,eat_meat,f,1,35.0,22.0,46.0
1794,2011-03-24-13-17-42,eat_meat,f,1,34.0,19.0,49.0
1795,2011-03-24-13-17-42,eat_meat,f,1,35.0,18.0,46.0
1796,2011-03-24-13-17-42,eat_meat,f,1,34.0,19.0,45.0
1797,2011-03-24-13-17-42,eat_meat,f,1,35.0,24.0,47.0
1798,2011-03-24-13-17-42,eat_meat,f,1,35.0,24.0,51.0
1799,2011-03-24-13-17-42,eat_meat,f,1,33.0,25.0,51.0
1800,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,54.0
1801,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,55.0
1802,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,54.0
1803,2011-03-24-13-17-42,eat_meat,f,1,34.0,42.0,54.0
1804,2011-03-24-13-17-42,eat_meat,f,1,35.0,44.0,53.0
1805,2011-03-24-13-17-42,eat_meat,f,1,34.0,45.0,52.0
1806,2011-03-24-13-17-42,eat_meat,f,1,36.0,44.0,52.0
1807,2011-03-24-13-17-42,eat_meat,f,1,36.0,45.0,52.0
1808,2011-03-24-13-17-42,eat_meat,f,1,38.0,39.0,49.0
1809,2011-03-24-13-17-42,eat_meat,f,1,36.0,41.0,49.0
1810,2011-03-24-13-17-42,eat_meat,f,1,36.0,44.0,50.0
1811,2011-03-24-13-17-42,eat_meat,f,1,35.0,47.0,50.0
1812,2011-03-24-13-17-42,eat_meat,f,1,36.0,48.0,49.0
1813,2011-03-24-13-17-42,eat_meat,f,1,37.0,46.0,48.0
1814,2011-03-24-13-17-42,eat_meat,f,1,38.0,45.0,48.0
1815,2011-03-24-13-17-42,eat_meat,f,1,37.0,44.0,48.0
1816,2011-03-24-13-17-42,eat_meat,f,1,38.0,44.0,47.0
1817,2011-03-24-13-17-42,eat_meat,f,1,39.0,42.0,47.0
1818,2011-03-24-13-17-42,eat_meat,f,1,40.0,43.0,48.0
1819,2011-03-24-13-17-42,eat_meat,f,1,40.0,41.0,47.0
1820,2011-03-24-13-17-42,eat_meat,f,1,39.0,41.0,48.0
1821,2011-03-24-13-17-42,eat_meat,f,1,39.0,43.0,47.0
1822,2011-03-24-13-17-42,eat_meat,f,1,39.0,42.0,48.0
1823,2011-03-24-13-17-42,eat_meat,f,1,38.0,43.0,49.0
1824,2011-03-24-13-17-42,eat_meat,f,1,38.0,42.0,48.0
1825,2011-03-24-13-17-42,eat_meat,f,1,38.0,42.0,49.0
1826,2011-03-24-13-17-42,eat_meat,f,1,39.0,42.0,49.0
1827,2011-03-24-13-17-42,eat_meat,f,1,38.0,42.0,48.0
1828,2011-03-24-13-17-42,eat_meat,f,1,39.0,44.0,47.0
1829,2011-03-24-13-17-42,eat_meat,f,1,38.0,45.0,49.0
1830,2011-03-24-13-17-42,eat_meat,f,1,38.0,45.0,48.0
1831,2011-03-24-13-17-42,eat_meat,f,1,40.0,42.0,49.0
1832,2011-03-24-13-17-42,eat_meat,f,1,41.0,42.0,50.0
1833,2011-03-24-13-17-42,eat_meat,f,1,41.0,41.0,50.0
1834,2011-03-24-13-17-42,eat_meat,f,1,42.0,41.0,52.0
1835,2011-03-24-13-17-42,eat_meat,f,1,41.0,43.0,51.0
1836,2011-03-24-13-17-42,eat_meat,f,1,41.0,40.0,51.0
1837,2011-03-24-13-17-42,eat_meat,f,1,40.0,40.0,47.0
1838,2011-03-24-13-17-42,eat_meat,f,1,39.0,41.0,47.0
1839,2011-03-24-13-17-42,eat_meat,f,1,39.0,42.0,47.0
1840,2011-03-24-13-17-42,eat_meat,f,1,36.0,42.0,46.0
1841,2011-03-24-13-17-42,eat_meat,f,1,36.0,43.0,46.0
1842,2011-03-24-13-17-42,eat_meat,f,1,34.0,43.0,46.0
1843,2011-03-24-13-17-42,eat_meat,f,1,33.0,45.0,50.0
1844,2011-03-24-13-17-42,eat_meat,f,1,34.0,43.0,48.0
1845,2011-03-24-13-17-42,eat_meat,f,1,33.0,43.0,48.0
1846,2011-03-24-13-17-42,eat_meat,f,1,33.0,43.0,50.0
1847,2011-03-24-13-17-42,eat_meat,f,1,33.0,43.0,51.0
1848,2011-03-24-13-17-42,eat_meat,f,1,33.0,44.0,54.0
1849,2011-03-24-13-17-42,eat_meat,f,1,31.0,46.0,56.0
1850,2011-03-24-13-17-42,eat_meat,f,1,32.0,43.0,55.0
1851,2011-03-24-13-17-42,eat_meat,f,1,34.0,40.0,50.0
1852,2011-03-24-13-17-42,eat_meat,f,1,36.0,39.0,51.0
1853,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0
1854,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,51.0
1855,2011-03-24-13-17-42,eat_meat,f,1,35.0,41.0,51.0
1856,2011-03-24-13-17-42,eat_meat,f,1,33.0,41.0,52.0
1857,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,53.0
1858,2011-03-24-13-17-42,eat_meat,f,1,32.0,39.0,51.0
1859,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0
1860,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0
1861,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,53.0
1862,2011-03-24-13-17-42,eat_meat,f,1,33.0,39.0,51.0
1863,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,51.0
1864,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,53.0
1865,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0
1866,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,51.0
1867,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0
1868,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0
1869,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0
1870,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0
1871,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0
1872,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0
1873,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0
1874,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,53.0
1875,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,53.0
1876,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
1877,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0
1878,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0
1879,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0
1880,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0
1881,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0
1882,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,53.0
1883,2011-03-24-13-17-42,eat_meat,f,1,32.0,37.0,52.0
1884,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0
1885,2011-03-24-13-17-42,eat_meat,f,1,32.0,36.0,52.0
1886,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0
1887,2011-03-24-13-17-42,eat_meat,f,1,32.0,35.0,54.0
1888,2011-03-24-13-17-42,eat_meat,f,1,32.0,36.0,51.0
1889,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0
1890,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0
1891,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0
1892,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0
1893,2011-03-24-13-17-42,eat_meat,f,1,32.0,36.0,53.0
1894,2011-03-24-13-17-42,eat_meat,f,1,32.0,36.0,52.0
1895,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,53.0
1896,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0
1897,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,53.0
