,date,activity,gender,number,x_axis,y_axis,z_axis,axis_avg
1851,2011-03-24-13-17-42,eat_meat,f,1,34.0,40.0,50.0,41.333333333333336
1852,2011-03-24-13-17-42,eat_meat,f,1,36.0,39.0,51.0,42.0
1853,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0,41.666666666666664
1854,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,51.0,40.666666666666664
1855,2011-03-24-13-17-42,eat_meat,f,1,35.0,41.0,51.0,42.333333333333336
1856,2011-03-24-13-17-42,eat_meat,f,1,33.0,41.0,52.0,42.0
1857,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,53.0,41.666666666666664
1858,2011-03-24-13-17-42,eat_meat,f,1,32.0,39.0,51.0,40.666666666666664
1859,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
1860,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0,41.0
1861,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,53.0,41.333333333333336
1862,2011-03-24-13-17-42,eat_meat,f,1,33.0,39.0,51.0,41.0
1863,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,51.0,41.333333333333336
1864,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,53.0,41.666666666666664
1865,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
1866,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,51.0,40.666666666666664
1867,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0,40.666666666666664
1868,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0,40.666666666666664
1869,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
1870,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
1871,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0,41.0
1872,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0,41.0
1873,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0,40.666666666666664
1874,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,53.0,41.0
1875,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,53.0,41.0
1876,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
1877,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0,41.0
1878,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
1879,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0,40.666666666666664
1880,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0,40.666666666666664
1881,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0,40.666666666666664
1882,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,53.0,41.0
1883,2011-03-24-13-17-42,eat_meat,f,1,32.0,37.0,52.0,40.333333333333336
1884,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0,40.666666666666664
1885,2011-03-24-13-17-42,eat_meat,f,1,32.0,36.0,52.0,40.0
1886,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0,40.666666666666664
1887,2011-03-24-13-17-42,eat_meat,f,1,32.0,35.0,54.0,40.333333333333336
1888,2011-03-24-13-17-42,eat_meat,f,1,32.0,36.0,51.0,39.666666666666664
1889,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0,40.0
1890,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
1891,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
1892,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
1893,2011-03-24-13-17-42,eat_meat,f,1,32.0,36.0,53.0,40.333333333333336
1894,2011-03-24-13-17-42,eat_meat,f,1,32.0,36.0,52.0,40.0
1895,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,53.0,40.666666666666664
1896,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0,40.666666666666664
1897,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,53.0,40.666666666666664
1898,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,53.0,41.0
1899,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
1900,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,53.0,41.0
1901,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0,40.666666666666664
1902,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
1903,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
1904,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
1905,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
1906,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0,40.666666666666664
1907,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
1908,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,53.0,41.333333333333336
1909,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
1910,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,51.0,39.666666666666664
1911,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0,40.666666666666664
1912,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
1913,2011-03-24-13-17-42,eat_meat,f,1,32.0,37.0,52.0,40.333333333333336
1914,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
1915,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
1916,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
1917,2011-03-24-13-17-42,eat_meat,f,1,32.0,35.0,52.0,39.666666666666664
1918,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
1919,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
1920,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0,40.333333333333336
1921,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
1922,2011-03-24-13-17-42,eat_meat,f,1,32.0,34.0,54.0,40.0
1923,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
1924,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0,40.666666666666664
1925,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
1926,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
1927,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,53.0,40.666666666666664
1928,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,53.0,40.666666666666664
1929,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
1930,2011-03-24-13-17-42,eat_meat,f,1,32.0,36.0,52.0,40.0
1931,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
1932,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
1933,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
1934,2011-03-24-13-17-42,eat_meat,f,1,32.0,35.0,52.0,39.666666666666664
1935,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,53.0,41.333333333333336
1936,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
1937,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
1938,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
1939,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
1940,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0,40.333333333333336
1941,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0,40.0
1942,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0,40.0
1943,2011-03-24-13-17-42,eat_meat,f,1,32.0,36.0,53.0,40.333333333333336
1944,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
1945,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
1946,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
1947,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0,40.333333333333336
1948,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,54.0,41.0
1949,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
1950,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0,39.666666666666664
1951,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
1952,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
1953,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,53.0,40.666666666666664
1954,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
1955,2011-03-24-13-17-42,eat_meat,f,1,32.0,35.0,52.0,39.666666666666664
1956,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0,40.0
1957,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,54.0,41.0
1958,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
1959,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
1960,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,52.0,41.0
1961,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
1962,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
1963,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
1964,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0,40.666666666666664
1965,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
1966,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,53.0,41.333333333333336
1967,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,53.0,41.0
1968,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,52.0,40.0
1969,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0,40.666666666666664
1970,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
1971,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
1972,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0,40.333333333333336
1973,2011-03-24-13-17-42,eat_meat,f,1,32.0,35.0,52.0,39.666666666666664
1974,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
1975,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
1976,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0,40.333333333333336
1977,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,52.0,40.0
1978,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
1979,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0,39.666666666666664
1980,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
1981,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
1982,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
1983,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
1984,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
1985,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0,40.0
1986,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
1987,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,52.0,41.0
1988,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0,40.333333333333336
1989,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
1990,2011-03-24-13-17-42,eat_meat,f,1,32.0,36.0,52.0,40.0
1991,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
1992,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0,40.333333333333336
1993,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,52.0,40.0
1994,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
1995,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,53.0,40.666666666666664
1996,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
1997,2011-03-24-13-17-42,eat_meat,f,1,32.0,35.0,52.0,39.666666666666664
1998,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
1999,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
2000,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
2001,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
2002,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,52.0,40.0
2003,2011-03-24-13-17-42,eat_meat,f,1,32.0,34.0,53.0,39.666666666666664
2004,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,53.0,40.666666666666664
2005,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,52.0,40.0
2006,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0,40.0
2007,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,52.0,40.0
2008,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
2009,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
2010,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
2011,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,54.0,40.333333333333336
2012,2011-03-24-13-17-42,eat_meat,f,1,35.0,35.0,53.0,41.0
2013,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
2014,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
2015,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
2016,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
2017,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0,40.333333333333336
2018,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
2019,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0,39.666666666666664
2020,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
2021,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
2022,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0,39.666666666666664
2023,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
2024,2011-03-24-13-17-42,eat_meat,f,1,35.0,35.0,53.0,41.0
2025,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,53.0,40.666666666666664
2026,2011-03-24-13-17-42,eat_meat,f,1,32.0,34.0,53.0,39.666666666666664
2027,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
2028,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
2029,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
2030,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
2031,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0,40.0
2032,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
2033,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,52.0,40.0
2034,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,51.0,40.0
2035,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0,40.333333333333336
2036,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
2037,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0,40.333333333333336
2038,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0,40.666666666666664
2039,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
2040,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
2041,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
2042,2011-03-24-13-17-42,eat_meat,f,1,35.0,34.0,53.0,40.666666666666664
2043,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
2044,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
2045,2011-03-24-13-17-42,eat_meat,f,1,32.0,35.0,52.0,39.666666666666664
2046,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
2047,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,53.0,40.666666666666664
2048,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0,40.333333333333336
2049,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,53.0,41.333333333333336
2050,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
2051,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0,40.0
2052,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
2053,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
2054,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
2055,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
2056,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0,40.0
2057,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0,40.0
2058,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
2059,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
2060,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
2061,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
2062,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
2063,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
2064,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,52.0,40.0
2065,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0,40.333333333333336
2066,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
2067,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0,40.333333333333336
2068,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,51.0,40.0
2069,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
2070,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
2071,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
2072,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
2073,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0,40.0
2074,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0,40.666666666666664
2075,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
2076,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,53.0,41.0
2077,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,53.0,40.0
2078,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,54.0,41.0
2079,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0,40.666666666666664
2080,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
2081,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
2082,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
2083,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
2084,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0,40.333333333333336
2085,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
2086,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
2087,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,52.0,40.0
2088,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0,39.666666666666664
2089,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
2090,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
2091,2011-03-24-13-17-42,eat_meat,f,1,32.0,35.0,52.0,39.666666666666664
2092,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,53.0,40.666666666666664
2093,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,53.0,41.0
2094,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
2095,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,53.0,40.666666666666664
2096,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,53.0,41.0
2097,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,51.0,39.666666666666664
2098,2011-03-24-13-17-42,eat_meat,f,1,32.0,35.0,53.0,40.0
2099,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,53.0,40.666666666666664
2100,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
2101,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
2102,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0,40.0
2103,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,54.0,40.333333333333336
2104,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
2105,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,53.0,41.0
2106,2011-03-24-13-17-42,eat_meat,f,1,32.0,35.0,52.0,39.666666666666664
2107,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
2108,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
2109,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
2110,2011-03-24-13-17-42,eat_meat,f,1,35.0,35.0,52.0,40.666666666666664
2111,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0,39.666666666666664
2112,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,53.0,40.666666666666664
2113,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
2114,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
2115,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,53.0,41.333333333333336
2116,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
2117,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
2118,2011-03-24-13-17-42,eat_meat,f,1,35.0,35.0,53.0,41.0
2119,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0,40.666666666666664
2120,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
2121,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,53.0,40.333333333333336
2122,2011-03-24-13-17-42,eat_meat,f,1,33.0,35.0,53.0,40.333333333333336
2123,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
2124,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,52.0,40.0
2125,2011-03-24-13-17-42,eat_meat,f,1,35.0,34.0,53.0,40.666666666666664
2126,2011-03-24-13-17-42,eat_meat,f,1,35.0,34.0,52.0,40.333333333333336
2127,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,53.0,40.666666666666664
2128,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,53.0,40.666666666666664
2129,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
2130,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0,40.0
2131,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,53.0,41.333333333333336
2132,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
2133,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,52.0,40.0
2134,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0,40.666666666666664
2135,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,52.0,39.666666666666664
2136,2011-03-24-13-17-42,eat_meat,f,1,34.0,35.0,52.0,40.333333333333336
2137,2011-03-24-13-17-42,eat_meat,f,1,35.0,34.0,52.0,40.333333333333336
2138,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0,40.666666666666664
2139,2011-03-24-13-17-42,eat_meat,f,1,34.0,33.0,53.0,40.0
2140,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,52.0,39.666666666666664
2141,2011-03-24-13-17-42,eat_meat,f,1,34.0,34.0,54.0,40.666666666666664
2142,2011-03-24-13-17-42,eat_meat,f,1,33.0,34.0,53.0,40.0
2143,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,55.0,41.666666666666664
2144,2011-03-24-13-17-42,eat_meat,f,1,36.0,36.0,54.0,42.0
2145,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,53.0,42.0
2146,2011-03-24-13-17-42,eat_meat,f,1,35.0,35.0,53.0,41.0
2147,2011-03-24-13-17-42,eat_meat,f,1,37.0,37.0,54.0,42.666666666666664
2148,2011-03-24-13-17-42,eat_meat,f,1,37.0,35.0,54.0,42.0
2149,2011-03-24-13-17-42,eat_meat,f,1,38.0,35.0,53.0,42.0
2150,2011-03-24-13-17-42,eat_meat,f,1,37.0,34.0,53.0,41.333333333333336
2151,2011-03-24-13-17-42,eat_meat,f,1,37.0,35.0,53.0,41.666666666666664
2152,2011-03-24-13-17-42,eat_meat,f,1,37.0,34.0,53.0,41.333333333333336
2153,2011-03-24-13-17-42,eat_meat,f,1,36.0,31.0,52.0,39.666666666666664
2154,2011-03-24-13-17-42,eat_meat,f,1,36.0,30.0,52.0,39.333333333333336
2155,2011-03-24-13-17-42,eat_meat,f,1,34.0,30.0,51.0,38.333333333333336
2156,2011-03-24-13-17-42,eat_meat,f,1,34.0,28.0,50.0,37.333333333333336
2157,2011-03-24-13-17-42,eat_meat,f,1,34.0,27.0,51.0,37.333333333333336
2158,2011-03-24-13-17-42,eat_meat,f,1,32.0,27.0,50.0,36.333333333333336
2159,2011-03-24-13-17-42,eat_meat,f,1,33.0,28.0,51.0,37.333333333333336
2160,2011-03-24-13-17-42,eat_meat,f,1,32.0,28.0,52.0,37.333333333333336
2161,2011-03-24-13-17-42,eat_meat,f,1,32.0,26.0,52.0,36.666666666666664
